Code,Name,Close,Daily_Chg%,Daily_Amount_B,Volume,Sector,Industry,Vol_Increase,RVOL,Weekly_Chg%,Monthly_Chg%
2364.TW,倫飛,67.3,0.7485029940119761,0.133800476,198812.0,一般,一般,False,0,0,0
2365.TW,昆盈,35.85,-0.4166666666666667,1.7268991605000001,4817013.0,一般,一般,False,0,0,0
2367.TW,燿華,31.65,9.895833333333334,32.345772077999996,102198332.0,一般,一般,False,0,0,0
2368.TW,金像電,643.0,-2.8700906344410875,58.24756317,9058719.0,PCB,PCB,False,0,0,0
2369.TW,菱生,26.65,9.896907216494846,8.574205237,32173378.0,一般,一般,False,0,0,0
2371.TW,大同,31.0,1.3071895424836601,4.14293083,13364293.0,一般,一般,False,0,0,0
2373.TW,震旦行,56.4,-0.35335689045936397,0.01146894,20335.0,一般,一般,False,0,0,0
2374.TW,佳能,79.3,-0.3768844221105528,5.528838821999999,6972054.0,一般,一般,False,0,0,0
2375.TW,凱美,93.3,-1.6859852476290835,3.36259731,3604070.0,一般,一般,False,0,0,0
2376.TW,技嘉,245.0,0.0,8.7949708,3589784.0,一般,一般,False,0,0,0
2377.TW,微星,96.3,0.5219206680584552,7.026598836000001,7296572.0,一般,一般,False,0,0,0
2379.TW,瑞昱,530.0,3.515625,15.5338442,2930914.0,一般,一般,False,0,0,0
2380.TW,虹光,5.03,9.825327510917031,0.0193593131,384877.0,一般,一般,False,0,0,0
2382.TW,廣達,282.0,0.0,54.04592886,19165223.0,AI伺服器,AI伺服器,False,0,0,0
2383.TW,台光電,1580.0,-6.784660766961652,165.2150226,10456647.0,銅箔基板,銅箔基板,False,0,0,0
2385.TW,群光,116.0,0.4329004329004329,10.90287944,9399034.0,一般,一般,False,0,0,0
2387.TW,精元,38.8,1.3054830287206267,0.13702646799999998,353161.0,一般,一般,False,0,0,0
2388.TW,威盛,51.5,0.9803921568627451,1.50333547,2919098.0,一般,一般,False,0,0,0
2390.TW,云辰,10.0,3.0927835051546393,0.0584353,584353.0,一般,一般,False,0,0,0
2392.TW,正崴,37.15,1.9204389574759946,0.64286589,1730460.0,一般,一般,False,0,0,0
2393.TW,億光,57.2,0.7042253521126761,4.601519208,8044614.0,一般,一般,False,0,0,0
2395.TW,研華,288.5,0.1736111111111111,4.520647865,1566949.0,一般,一般,False,0,0,0
2397.TW,友通,62.1,2.306425041186161,0.19251372600000002,310006.0,一般,一般,False,0,0,0
2399.TW,映泰,25.85,1.1741682974559686,0.958598135,3708310.0,一般,一般,False,0,0,0
2401.TW,凌陽,21.35,4.400977995110024,1.551421235,7266610.0,一般,一般,False,0,0,0
2402.TW,毅嘉,58.6,-0.8460236886632826,3.764647418,6424313.0,一般,一般,False,0,0,0
2404.TW,漢唐,1000.0,-1.9607843137254901,43.11227,4311227.0,無塵室工程,無塵室工程,False,0,0,0
2405.TW,輔信,18.15,1.966292134831461,0.392102073,2160342.0,一般,一般,False,0,0,0
2406.TW,國碩,24.65,2.9227557411273484,3.81486851,15476140.0,一般,一般,False,0,0,0
2408.TW,南亞科,241.0,5.470459518599562,400.56921613,166211293.0,一般,一般,False,0,0,0
2409.TW,友達,16.7,9.868421052631579,142.301165763,852102789.0,一般,一般,False,0,0,0
2412.TW,中華電,133.0,0.37735849056603776,16.31371616,12265952.0,一般,一般,False,0,0,0
2413.TW,環科,42.95,-2.1640091116173115,1.0946129625,2548575.0,一般,一般,False,0,0,0
2414.TW,精技,40.6,0.12330456226880394,0.043810648,107908.0,一般,一般,False,0,0,0
2415.TW,錩新,26.2,0.38314176245210735,0.023585501999999998,90021.0,一般,一般,False,0,0,0
2417.TW,圓剛,40.0,-2.3199023199023197,0.7537388,1884347.0,一般,一般,False,0,0,0
2419.TW,仲琦,25.2,0.3984063745019921,0.590748732,2344241.0,一般,一般,False,0,0,0
2420.TW,新巨,50.8,0.594059405940594,0.110838996,218187.0,一般,一般,False,0,0,0
2421.TW,建準,156.5,0.0,5.05374182,3229228.0,一般,一般,False,0,0,0
2423.TW,固緯,55.5,1.2773722627737227,0.04799307,86474.0,一般,一般,False,0,0,0
2424.TW,隴華,34.25,0.5873715124816447,0.0091327625,26665.0,一般,一般,False,0,0,0
2425.TW,承啟,30.35,0.16501650165016502,0.058805249500000004,193757.0,一般,一般,False,0,0,0
2426.TW,鼎元,17.35,0.0,0.14682003750000003,846225.0,一般,一般,False,0,0,0
2427.TW,三商電,26.4,1.1494252873563218,0.20692082399999998,783791.0,一般,一般,False,0,0,0
2428.TW,興勤,177.0,-0.8403361344537815,0.82932819,468547.0,一般,一般,False,0,0,0
2429.TW,銘旺科,75.1,-2.3407022106631996,0.532290776,708776.0,一般,一般,False,0,0,0
2430.TW,燦坤,22.6,-0.44052863436123346,0.024050242000000003,106417.0,一般,一般,False,0,0,0
2431.TW,聯昌,11.9,3.4782608695652173,0.09144245599999999,768424.0,一般,一般,False,0,0,0
2432.TW,倚天酷碁-創,25.1,-1.1811023622047243,0.02259,90000.0,一般,一般,False,0,0,0
2433.TW,互盛電,47.15,-0.21164021164021166,0.020320235500000002,43097.0,一般,一般,False,0,0,0
2434.TW,統懋,31.0,0.3236245954692557,0.01331016,42936.0,一般,一般,False,0,0,0
2436.TW,偉詮電,49.8,3.1055900621118013,2.109966738,4236881.0,一般,一般,False,0,0,0
2438.TW,翔耀,21.65,1.4051522248243562,0.011391364,52616.0,一般,一般,False,0,0,0
2439.TW,美律,96.2,-0.10384215991692629,1.003276534,1042907.0,一般,一般,False,0,0,0
2440.TW,太空梭,14.45,0.6968641114982579,0.0599144685,414633.0,一般,一般,False,0,0,0
2441.TW,超豐,88.5,-1.3377926421404682,7.671809235,8668711.0,一般,一般,False,0,0,0
2442.TW,新美齊,23.35,-2.7083333333333335,0.3026227715,1296029.0,一般,一般,False,0,0,0
2444.TW,兆勁,11.2,-0.4444444444444444,0.03995152,356710.0,一般,一般,False,0,0,0
2449.TW,京元電子,266.5,-0.18726591760299627,68.109706145,25557113.0,一般,一般,False,0,0,0
2450.TW,神腦,28.6,0.17513134851138354,0.04323748,151180.0,一般,一般,False,0,0,0
2451.TW,創見,238.0,10.0,17.06436676,7169902.0,一般,一般,False,0,0,0
2453.TW,凌群,52.9,0.379506641366224,0.14468784799999998,273512.0,一般,一般,False,0,0,0
2454.TW,聯發科,1490.0,0.33670033670033667,112.0065929,7517221.0,IC設計,IC設計,False,0,0,0
2455.TW,全新,154.0,4.054054054054054,18.1677573,11797245.0,一般,一般,False,0,0,0
2457.TW,飛宏,29.0,3.571428571428571,1.35273864,4664616.0,一般,一般,False,0,0,0
2458.TW,義隆,117.5,0.8583690987124464,2.050026025,1744703.0,一般,一般,False,0,0,0
2459.TW,敦吉,66.1,-0.15105740181268887,0.023509786999999997,35567.0,一般,一般,False,0,0,0
2460.TW,建通,23.25,-3.3264033264033266,0.288337665,1240162.0,一般,一般,False,0,0,0
2461.TW,光群雷,16.75,-1.4705882352941175,0.1531353675,914241.0,一般,一般,False,0,0,0
2462.TW,良得電,24.2,0.41493775933609967,0.198883828,821834.0,一般,一般,False,0,0,0
2464.TW,盟立,69.0,-1.4285714285714286,6.2046939,8992310.0,一般,一般,False,0,0,0
2465.TW,麗臺,59.5,-0.16778523489932887,0.11899405,199990.0,一般,一般,False,0,0,0
2466.TW,冠西電,67.0,-0.7407407407407408,1.01183199,1510197.0,一般,一般,False,0,0,0
2467.TW,志聖,263.0,-1.4981273408239701,6.21141828,2361756.0,一般,一般,False,0,0,0
2468.TW,華經,40.75,0.3694581280788177,0.1369473025,336067.0,一般,一般,False,0,0,0
2471.TW,資通,49.5,-0.7021063189568706,0.06553899,132402.0,一般,一般,False,0,0,0
2472.TW,立隆電,110.5,-1.7777777777777777,4.590560065,4154353.0,一般,一般,False,0,0,0
2474.TW,可成,207.5,0.9732360097323601,10.265606,4947280.0,一般,一般,False,0,0,0
2476.TW,鉅祥,90.2,1.007838745800672,1.459014766,1617533.0,一般,一般,False,0,0,0
2477.TW,美隆電,25.5,0.7905138339920948,0.53345235,2091970.0,一般,一般,False,0,0,0
2478.TW,大毅,63.0,2.6058631921824107,2.27684142,3614034.0,一般,一般,False,0,0,0
2480.TW,敦陽科,149.0,-0.6666666666666667,0.20743035,139215.0,一般,一般,False,0,0,0
2481.TW,強茂,80.9,2.146464646464646,7.492643299000001,9261611.0,一般,一般,False,0,0,0
2482.TW,連宇,17.1,2.08955223880597,0.027992358000000002,163698.0,一般,一般,False,0,0,0
2483.TW,百容,18.85,1.6172506738544472,0.021728206500000003,115269.0,一般,一般,False,0,0,0
2484.TW,希華,20.85,2.962962962962963,0.141810024,680144.0,一般,一般,False,0,0,0
2485.TW,兆赫,26.8,5.719921104536488,7.658298052,28575739.0,一般,一般,False,0,0,0
2486.TW,一詮,93.3,-2.91363163371488,8.507423349,9118353.0,一般,一般,False,0,0,0
2488.TW,漢平,46.5,2.0856201975850714,0.11861871,255094.0,一般,一般,False,0,0,0
2489.TW,瑞軒,16.75,-3.1791907514450863,5.979627055,35699266.0,一般,一般,False,0,0,0
2491.TW,吉祥全,18.35,-1.8716577540106947,0.11490347950000002,626177.0,一般,一般,False,0,0,0
2492.TW,華新科,132.0,1.9305019305019304,28.682973,21729525.0,一般,一般,False,0,0,0
2493.TW,揚博,120.5,1.2605042016806722,1.857161665,1541213.0,一般,一般,False,0,0,0
2495.TW,普安,33.3,10.0,8.158845987,24501039.0,一般,一般,False,0,0,0
2496.TW,卓越,67.9,-0.14705882352941177,0.011803736,17384.0,一般,一般,False,0,0,0
2497.TW,怡利電,54.1,-1.2773722627737225,0.424520536,784696.0,一般,一般,False,0,0,0
2498.TW,宏達電,47.8,-1.8480492813141687,5.313795506,11116727.0,一般,一般,False,0,0,0
2501.TW,國建,24.0,3.225806451612903,0.67261848,2802577.0,一般,一般,False,0,0,0
2504.TW,國產,37.65,1.482479784366577,1.1292428505,2999317.0,一般,一般,False,0,0,0
2505.TW,國揚,19.5,-0.2557544757033248,0.02349789,120502.0,一般,一般,False,0,0,0
2506.TW,太設,9.13,-0.10940919037199125,0.033204805700000006,363689.0,一般,一般,False,0,0,0
2509.TW,全坤建,15.55,-0.6389776357827477,0.028018145500000004,180181.0,一般,一般,False,0,0,0
2511.TW,太子,8.45,4.192355117139335,0.2887636245,3417321.0,一般,一般,False,0,0,0
2514.TW,龍邦,14.75,0.34013605442176875,0.0153324775,103949.0,一般,一般,False,0,0,0
2515.TW,中工,13.05,0.7722007722007722,0.9598076640000001,7354848.0,一般,一般,False,0,0,0
2516.TW,新建,14.5,0.0,0.02036844,140472.0,一般,一般,False,0,0,0
2520.TW,冠德,32.65,2.03125,0.8870244254999999,2716767.0,一般,一般,False,0,0,0
2524.TW,京城,41.2,0.12150668286755771,0.058484636000000007,141953.0,一般,一般,False,0,0,0
2527.TW,宏璟,29.1,-0.17152658662092624,0.046646718,160298.0,一般,一般,False,0,0,0
2528.TW,皇普,29.85,-0.33388981636060094,0.0983035125,329325.0,一般,一般,False,0,0,0
2530.TW,華建,29.1,1.3937282229965158,0.38556918,1324980.0,一般,一般,False,0,0,0
2534.TW,宏盛,20.35,-0.4889975550122249,0.06098549050000001,299683.0,一般,一般,False,0,0,0
2535.TW,達欣工,63.9,-0.15625,0.135383013,211867.0,一般,一般,False,0,0,0
2536.TW,宏普,25.45,0.0,0.07638537549999999,300139.0,一般,一般,False,0,0,0
2537.TW,聯上發,11.9,4.8458149779735695,0.270661454,2274466.0,一般,一般,False,0,0,0
2538.TW,基泰,11.2,2.7522935779816518,0.06989024,624020.0,一般,一般,False,0,0,0
2539.TW,櫻花建,47.05,-0.9473684210526316,0.318558612,677064.0,一般,一般,False,0,0,0
2540.TW,愛山林,47.15,-2.380952380952381,0.5314601835,1127169.0,一般,一般,False,0,0,0
2542.TW,興富發,38.95,0.0,1.1524288405,2958739.0,一般,一般,False,0,0,0
2543.TW,皇昌,62.2,-5.1829268292682915,2.92300814,4699370.0,一般,一般,False,0,0,0
2545.TW,皇翔,38.6,1.0471204188481675,0.09608582200000002,248927.0,一般,一般,False,0,0,0
2546.TW,根基,87.3,1.2761020881670535,0.13288282199999998,152214.0,一般,一般,False,0,0,0
2547.TW,日勝生,10.7,0.9433962264150945,0.15127381799999998,1413774.0,一般,一般,False,0,0,0
2548.TW,華固,114.0,0.4405286343612335,0.52748826,462709.0,一般,一般,False,0,0,0
2597.TW,潤弘,171.5,0.29239766081871343,1.030987685,601159.0,一般,一般,False,0,0,0
2601.TW,益航,5.53,3.3644859813084107,0.1002436925,1812725.0,一般,一般,False,0,0,0
2603.TW,長榮,195.5,3.16622691292876,40.6923475,20814500.0,一般,一般,False,0,0,0
2605.TW,新興,27.15,5.642023346303502,2.7221939355,10026497.0,一般,一般,False,0,0,0
2606.TW,裕民,61.2,3.9049235993208824,4.930307496,8056058.0,一般,一般,False,0,0,0
2607.TW,榮運,57.8,1.4035087719298245,0.575238894,995223.0,一般,一般,False,0,0,0
2608.TW,嘉里大榮,33.05,0.0,0.086029811,260302.0,一般,一般,False,0,0,0
2609.TW,陽明,57.6,3.783783783783784,18.863870976,32749776.0,一般,一般,False,0,0,0
2610.TW,華航,20.75,1.2195121951219512,6.8387565725,32957863.0,一般,一般,False,0,0,0
2611.TW,志信,14.95,3.103448275862069,0.06978929099999999,466818.0,一般,一般,False,0,0,0
2612.TW,中航,61.3,5.507745266781412,1.219564113,1989501.0,一般,一般,False,0,0,0
2613.TW,中櫃,24.05,2.55863539445629,0.127765625,531250.0,一般,一般,False,0,0,0
2614.TW,東森,22.55,2.5,0.27520516100000003,1220422.0,一般,一般,False,0,0,0
2615.TW,萬海,80.5,2.941176470588235,10.795651335,13410747.0,一般,一般,False,0,0,0
2616.TW,山隆,13.4,1.9011406844106464,0.01723642,128630.0,一般,一般,False,0,0,0
2617.TW,台航,31.1,3.839732888146911,0.514047857,1652887.0,一般,一般,False,0,0,0
2618.TW,長榮航,36.7,1.1019283746556472,8.834159393,24071279.0,一般,一般,False,0,0,0
2630.TW,亞航,51.3,-0.5813953488372093,0.7948565639999999,1549428.0,一般,一般,False,0,0,0
2633.TW,台灣高鐵,27.85,-0.5357142857142857,1.229561347,4414942.0,一般,一般,False,0,0,0
2634.TW,漢翔,51.7,-0.7677543186180423,2.472275388,4781964.0,一般,一般,False,0,0,0
2636.TW,台驊控股,67.0,1.0558069381598791,0.19608153,292659.0,一般,一般,False,0,0,0
2637.TW,慧洋-KY,68.9,3.92156862745098,3.8306450130000003,5559717.0,一般,一般,False,0,0,0
2642.TW,宅配通,25.7,0.5870841487279843,0.018305082,71226.0,一般,一般,False,0,0,0
2645.TW,長榮航太,144.0,-1.36986301369863,2.08682496,1449184.0,一般,一般,False,0,0,0
2646.TW,星宇航空,23.3,0.8658008658008658,1.377149529,5910513.0,一般,一般,False,0,0,0
2701.TW,萬企,11.0,-0.4524886877828054,0.0275363,250330.0,一般,一般,False,0,0,0
2702.TW,華園,11.8,0.425531914893617,0.008381894,71033.0,一般,一般,False,0,0,0
2704.TW,國賓,42.5,-1.0477299185098952,0.093606675,220251.0,一般,一般,False,0,0,0
2705.TW,六福,16.5,0.6097560975609757,0.029066565,176161.0,一般,一般,False,0,0,0
2706.TW,第一店,12.85,0.3906250000000001,0.031989303999999996,248944.0,一般,一般,False,0,0,0
2707.TW,晶華,188.5,-0.26455026455026454,0.219170835,116271.0,一般,一般,False,0,0,0
2712.TW,遠雄來,0.0,0.0,0.0,97.0,一般,一般,False,0,0,0
2722.TW,夏都,24.8,0.8130081300813007,0.019027056,76722.0,一般,一般,False,0,0,0
2723.TW,美食-KY,70.2,0.8620689655172412,0.18687450600000002,266203.0,一般,一般,False,0,0,0
2727.TW,王品,214.5,0.468384074941452,0.500439225,233305.0,一般,一般,False,0,0,0
2731.TW,雄獅,165.5,0.60790273556231,0.913909205,552211.0,一般,一般,False,0,0,0
2739.TW,寒舍,35.1,-0.2840909090909091,0.024793236,70636.0,一般,一般,False,0,0,0
2748.TW,雲品,42.35,0.1182033096926714,0.048074873,113518.0,一般,一般,False,0,0,0
2753.TW,八方雲集,190.0,0.7957559681697612,0.2862597,150663.0,一般,一般,False,0,0,0
2762.TW,世界健身-KY,76.3,0.39473684210526316,0.025129405,32935.0,一般,一般,False,0,0,0
2801.TW,彰銀,20.45,-0.24390243902439024,3.6158753389999996,17681542.0,一般,一般,False,0,0,0
2812.TW,台中銀,20.75,-0.2403846153846154,2.0806940075,10027441.0,一般,一般,False,0,0,0
2816.TW,旺旺保,28.8,0.17391304347826086,0.026180064,90903.0,一般,一般,False,0,0,0
2820.TW,華票,16.45,-0.30303030303030304,0.1732479455,1053179.0,一般,一般,False,0,0,0
2832.TW,台產,49.85,-0.10020040080160322,0.125699766,252156.0,一般,一般,False,0,0,0
2834.TW,臺企銀,16.05,-0.6191950464396284,2.455736028,15300536.0,一般,一般,False,0,0,0
2836.TW,高雄銀,12.15,-0.4098360655737705,0.1780255665,1465231.0,一般,一般,False,0,0,0
2836A.TW,高雄銀甲特,23.8,-0.20964360587002098,0.002618,11000.0,一般,一般,False,0,0,0
2838.TW,聯邦銀,19.05,-0.78125,0.5478682845,2875949.0,一般,一般,False,0,0,0
2838A.TW,聯邦銀甲特,54.6,0.0,0.017472,32000.0,一般,一般,False,0,0,0
2845.TW,遠東銀,12.85,-0.3875968992248062,0.580879881,4520466.0,一般,一般,False,0,0,0
2849.TW,安泰銀,13.45,0.0,0.0070593669999999996,52486.0,一般,一般,False,0,0,0
2850.TW,新產,115.5,0.0,0.255443265,221163.0,一般,一般,False,0,0,0
2851.TW,中再保,26.5,0.37878787878787884,0.24657773,930482.0,一般,一般,False,0,0,0
2852.TW,第一保,27.7,0.18083182640144668,0.132466109,478217.0,一般,一般,False,0,0,0
2855.TW,統一證,25.1,0.8032128514056224,1.1366888910000001,4528641.0,一般,一般,False,0,0,0
2867.TW,三商壽,7.85,-1.3819095477386936,1.4146388444999998,18020877.0,一般,一般,False,0,0,0
2880.TW,華南金,31.45,-0.4746835443037975,2.2637197365,7197837.0,一般,一般,False,0,0,0
2881.TW,富邦金,96.1,-0.3112033195020747,12.513742223999998,13021584.0,一般,一般,False,0,0,0
2881A.TW,富邦特,63.4,0.0,0.022876621999999996,36083.0,一般,一般,False,0,0,0
2881B.TW,富邦金乙特,61.6,-0.1620745542949757,0.015074136,24471.0,一般,一般,False,0,0,0
2881C.TW,富邦金丙特,53.3,0.0,0.006479148,12156.0,一般,一般,False,0,0,0
2882.TW,國泰金,75.6,-0.5263157894736842,12.465931968,16489328.0,一般,一般,False,0,0,0
2882A.TW,國泰特,60.7,-0.3284072249589491,0.013642325,22475.0,一般,一般,False,0,0,0
2882B.TW,國泰金乙特,60.0,0.1669449081803005,0.0287076,47846.0,一般,一般,False,0,0,0
2883.TW,凱基金,17.45,-0.2857142857142857,5.7022637105,32677729.0,一般,一般,False,0,0,0
2883B.TW,凱基金乙特,7.87,0.1272264631043257,0.12331140980000001,1566854.0,一般,一般,False,0,0,0
2884.TW,玉山金,33.25,-1.3353115727002967,14.770257145,44421826.0,一般,一般,False,0,0,0
2885.TW,元大金,40.2,-0.6180469715698393,13.083446574000002,32545887.0,一般,一般,False,0,0,0
2886.TW,兆豐金,40.35,-0.4932182490752158,5.9818491675,14824905.0,一般,一般,False,0,0,0
2887.TW,台新新光金,20.85,-0.23923444976076555,11.9278323465,57207829.0,一般,一般,False,0,0,0
2887E.TW,台新新光戊特一,49.85,-0.10020040080160322,0.030803810500000004,61793.0,一般,一般,False,0,0,0
2887F.TW,台新新光戊特二,47.25,0.0,0.00845775,17900.0,一般,一般,False,0,0,0
2887G.TW,台新新光庚特一,39.5,-0.12642225031605564,0.01334152,33776.0,一般,一般,False,0,0,0
2887H.TW,台新新光庚特二,39.2,-0.2544529262086514,0.014368368000000001,36654.0,一般,一般,False,0,0,0
2887I.TW,台新新光辛特,9.31,0.0,0.5611018763000001,6026873.0,一般,一般,False,0,0,0
2887Z1.TW,台新新光己特,16.5,0.0,0.00587169,35586.0,一般,一般,False,0,0,0
2889.TW,國票金,16.55,1.5337423312883436,0.5650304055,3414081.0,一般,一般,False,0,0,0
2890.TW,永豐金,28.95,-0.1724137931034483,5.714447448,19739024.0,一般,一般,False,0,0,0
2891.TW,中信金,49.35,-1.0030090270812437,13.38486492,27122320.0,一般,一般,False,0,0,0
2891B.TW,中信金乙特,63.8,0.0,0.001962488,3076.0,一般,一般,False,0,0,0
2891C.TW,中信金丙特,60.2,0.0,0.00192339,3195.0,一般,一般,False,0,0,0
2892.TW,第一金,29.75,-0.9983361064891847,5.72964175,19259300.0,一般,一般,False,0,0,0
2897.TW,王道銀行,9.14,-0.1092896174863388,0.40291213060000003,4408229.0,一般,一般,False,0,0,0
2897B.TW,王道銀乙特,11.8,-0.42194092827004215,0.02314157,196115.0,一般,一般,False,0,0,0
2901.TW,欣欣,24.5,0.0,0.00186641,7618.0,一般,一般,False,0,0,0
2903.TW,遠百,22.1,1.6091954022988506,0.6165418220000001,2789782.0,一般,一般,False,0,0,0
2904.TW,匯僑,17.05,-0.29239766081871343,0.0036809245,21589.0,一般,一般,False,0,0,0
2905.TW,三商,15.7,0.31948881789137384,0.07381355,470150.0,一般,一般,False,0,0,0
2906.TW,高林,12.55,0.8032128514056224,0.05312364800000001,423296.0,一般,一般,False,0,0,0
2908.TW,特力,20.15,-0.49382716049382713,0.0157232465,78031.0,一般,一般,False,0,0,0
2910.TW,統領,20.7,0.24213075060532688,0.0013705469999999997,6621.0,一般,一般,False,0,0,0
2911.TW,麗嬰房,5.33,4.509803921568628,0.0034657791999999996,65024.0,一般,一般,False,0,0,0
2912.TW,統一超,220.0,0.45662100456621,5.7349226,2606783.0,一般,一般,False,0,0,0
2913.TW,農林,13.35,1.520912547528517,0.2108372175,1579305.0,一般,一般,False,0,0,0
2915.TW,潤泰全,54.0,-0.18484288354898337,1.60620138,2974447.0,一般,一般,False,0,0,0
2923.TW,鼎固-KY,20.0,0.0,0.0043282,21641.0,一般,一般,False,0,0,0
2929.TW,淘帝-KY,7.8,1.4304291287386217,0.04670796,598820.0,一般,一般,False,0,0,0
2939.TW,永邑-KY,25.7,8.210526315789474,0.007736727999999999,30104.0,一般,一般,False,0,0,0
2945.TW,三商家購,37.9,0.0,0.000823188,2172.0,一般,一般,False,0,0,0
3002.TW,歐格,24.75,1.2269938650306749,0.241345665,975134.0,一般,一般,False,0,0,0
3003.TW,健和興,47.0,0.53475935828877,0.18287183,389089.0,一般,一般,False,0,0,0
3004.TW,豐達科,112.5,-2.1739130434782608,0.946341,841192.0,一般,一般,False,0,0,0
3005.TW,神基,115.5,0.0,3.550960875,3074425.0,一般,一般,False,0,0,0
3006.TW,晶豪科,146.5,1.384083044982699,13.316825095,9089983.0,一般,一般,False,0,0,0
3008.TW,大立光,2550.0,-0.9708737864077669,38.479347,1508994.0,光學鏡頭,光學鏡頭,False,0,0,0
3010.TW,華立,111.0,1.36986301369863,1.73204178,1560398.0,一般,一般,False,0,0,0
3011.TW,今皓,14.45,1.048951048951049,0.136845835,947030.0,一般,一般,False,0,0,0
3013.TW,晟銘電,126.0,-1.5625,4.38237954,3478079.0,一般,一般,False,0,0,0
3014.TW,聯陽,117.0,4.464285714285714,2.9976219,2562070.0,一般,一般,False,0,0,0
3015.TW,全漢,52.1,0.5791505791505791,0.138640705,266105.0,一般,一般,False,0,0,0
3016.TW,嘉晶,59.4,4.393673110720562,5.139511344,8652376.0,一般,一般,False,0,0,0
3017.TW,奇鋐,1375.0,-3.508771929824561,118.12389875,8590829.0,散熱,散熱,False,0,0,0
3018.TW,隆銘綠能,11.4,0.0,0.009430878,82727.0,一般,一般,False,0,0,0
3019.TW,亞光,148.0,0.0,17.49973756,11824147.0,一般,一般,False,0,0,0
3021.TW,鴻名,18.05,1.1204481792717087,0.02762733,153060.0,一般,一般,False,0,0,0
3022.TW,威強電,64.0,1.4263074484944533,0.25374912,396483.0,一般,一般,False,0,0,0
3023.TW,信邦,193.0,-1.530612244897959,4.84763697,2511729.0,一般,一般,False,0,0,0
3024.TW,憶聲,11.65,2.1929824561403506,0.17430823199999998,1496208.0,一般,一般,False,0,0,0
3025.TW,星通,70.9,10.0,1.635546015,2306835.0,一般,一般,False,0,0,0
3026.TW,禾伸堂,106.0,0.0,1.25998278,1188663.0,一般,一般,False,0,0,0
3027.TW,盛達,24.55,9.843400447427292,0.3708741495,1510689.0,一般,一般,False,0,0,0
3028.TW,增你強,42.4,2.663438256658596,5.7257596,13504150.0,一般,一般,False,0,0,0
3029.TW,零壹,111.5,0.45045045045045046,0.820139365,735551.0,一般,一般,False,0,0,0
3030.TW,德律,173.0,-3.6211699164345403,8.2026912,4741440.0,一般,一般,False,0,0,0
3031.TW,佰鴻,19.95,2.8350515463917527,0.10704511650000001,536567.0,一般,一般,False,0,0,0
3032.TW,偉訓,76.7,1.187335092348285,0.600738177,783231.0,一般,一般,False,0,0,0
3033.TW,威健,32.75,2.503912363067293,6.7883253525,20727711.0,一般,一般,False,0,0,0
3034.TW,聯詠,402.0,6.349206349206349,38.36687598,9543999.0,一般,一般,False,0,0,0
3035.TW,智原,177.0,3.508771929824561,19.43558412,10980556.0,一般,一般,False,0,0,0
3036.TW,文曄,147.5,0.6825938566552902,12.770781575,8658157.0,一般,一般,False,0,0,0
3036A.TW,文曄甲特,51.4,0.0,0.0319451,62150.0,一般,一般,False,0,0,0
3037.TW,欣興,226.0,-1.9522776572668112,133.95162832,59270632.0,一般,一般,False,0,0,0
3038.TW,全台,24.0,1.2658227848101267,0.10193328,424722.0,一般,一般,False,0,0,0
3040.TW,遠見,52.0,0.0,0.09717552,186876.0,一般,一般,False,0,0,0
3041.TW,揚智,25.45,2.4144869215291753,0.21289001349999997,836503.0,一般,一般,False,0,0,0
3042.TW,晶技,79.9,0.12531328320802004,2.184934214,2734586.0,一般,一般,False,0,0,0
3043.TW,科風,21.6,0.23201856148491878,0.0211734,98025.0,一般,一般,False,0,0,0
3044.TW,健鼎,317.5,-0.15723270440251574,10.67096545,3360934.0,一般,一般,False,0,0,0
3045.TW,台灣大,107.0,0.0,6.72876883,6288569.0,一般,一般,False,0,0,0
3046.TW,建碁,51.5,1.7786561264822136,0.12680845,246230.0,一般,一般,False,0,0,0
3047.TW,訊舟,18.4,1.3774104683195594,0.32549967999999996,1769020.0,一般,一般,False,0,0,0
3048.TW,益登,43.3,-1.478953356086462,4.685047009999999,10819970.0,一般,一般,False,0,0,0
3049.TW,精金,7.19,10.0,0.7568865546000001,10526934.0,一般,一般,False,0,0,0
3050.TW,鈺德,13.6,3.816793893129771,0.176356232,1296737.0,一般,一般,False,0,0,0
3051.TW,力特,20.25,1.7587939698492463,0.950102055,4691862.0,一般,一般,False,0,0,0
3052.TW,夆典,11.85,0.0,0.0913996425,771305.0,一般,一般,False,0,0,0
3054.TW,立萬利,32.7,1.2383900928792568,0.028628850000000004,87550.0,一般,一般,False,0,0,0
3055.TW,蔚華科,71.9,-2.968960863697706,0.5774677260000001,803154.0,一般,一般,False,0,0,0
3056.TW,富華新,17.9,1.41643059490085,0.22039034899999999,1231231.0,一般,一般,False,0,0,0
3057.TW,喬鼎,22.9,-4.1841004184100425,0.277516627,1211863.0,一般,一般,False,0,0,0
3058.TW,立德,9.27,-10.0,0.30712965389999997,3313157.0,一般,一般,False,0,0,0
3059.TW,華晶科,41.0,-0.12180267965895251,0.79126269,1929909.0,一般,一般,False,0,0,0
3060.TW,銘異,36.35,10.0,5.8995014025,16229715.0,一般,一般,False,0,0,0
3062.TW,建漢,23.8,0.847457627118644,0.74416174,3126730.0,一般,一般,False,0,0,0
3090.TW,日電貿,105.0,-2.7777777777777777,10.13456745,9651969.0,一般,一般,False,0,0,0
